,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,MAHLE,EDIVAL,,,,,
,,,,,,,,,,
Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
FORD,Escort Motor CHT 1300-1600 cc. - GNC ,4,IN,VA0590043,6069 AGNC,32.40 x 6.97 x 96.50,CP/M,45°,L,C
, ,,EX,VE0590721,26069 EGNC,28.40 x 6.97 x 96.20,A/ST/CP,44°52',L,C
FORD,"Escort, Fiesta, Mondeo Zetec E 1.6i 16v. (3 ranuras) - Nafta",4,IN,VA0590677,1238 AGNC,25.98 x 6.03 x 97.00,M/CP/SH,45°,C,C
, ,,EX,VE0590712,21238 E,24.45 x 6.01 x 96.50,A/M/CP,44°30',C,C
FORD,"Escort, Fiesta, Mondeo Zetec E 1.6i 16v. (3 ranuras) - GNC ",4,IN,VA0590677,1238 AGNC,25.98 x 6.03 x 97.00,M/CP/SH,45°,C,C
, ,,EX,VE0590713,21238 EGNC,24.45 x 6.01 x 96.50,A/M/ST/CP,44°30',C,C
FORD,"Escort, Fiesta, Orion 1400cc. Nafta",4,IN,VA0590697,1186 A,40.00 x 8.03 x 136.50,M/CP/SH,44°30',C,C
, ,,EX,VE0590707,21186 E,34.00 x 8.01 x 133.20,A/M/CP,44°30',C,C
FORD,"Escort, Galaxy 1600-1800-2000 cc. - Motor Carburado - Motor UQ Nafta",4,IN,VA0590067,1134 AGNC,39.95 x 7.96 x 98.70,M/SH,45°15',C,E
, ,,EX,VE0590703,21104 E,33.18 x 7.93 x 98.45,A/M,44°50',C,A
FORD,"Escort, Galaxy 1600-1800-2000 cc. - Motor Carburado - Motor UQ - GNC ",4,IN,VA0590067,1134 AGNC,39.95 x 7.96 x 98.70,M/SH,45°15',C,E
, ,,EX,VE0700016,21104 EGNC,33.18 x 7.93 x 98.45,A/M/ST,44°50',C,A
FORD,"Explorer, Ranger Motor 244 EFI 4.0l. V6 Nafta",6,IN,VA0591081,1568 A,43.50 x 8.03 x 104.00,M/CP,44°30',F,C
, ,,EX,VE0590276,21568 E,34.56 x 8.01 x 104.13,A/M/CP,44°30',C,C
FORD,"F100, F250, F350, F500, F600, Motores 215-239-272-292 (60/69) - GNC ",6-8,IN,VA0590679,2007 AGNC,42.20 x 8.69 x 129.50,M,44°30',F,E
, ,,IN,"VA0590679 0,076",2007 AGNC1,42.20 x 8.77 x 129.50,M,44°30',F,E
, ,,IN,"VA0590679 0,127",2007 AGNC2,42.20 x 8.82 x 129.50,M,44°30',F,E
, ,,IN,"VA0590679 0,254",2007 AGNC3,42.20 x 8.94 x 129.50,M,44°30',F,E
, ,,IN,"VA0590679 0,381",2007 AGNC4,42.20 x 9.07 x 129.50,M,44°30',F,E
, ,,IN,"VA0590679 0,508",2007 AGNC5,42.20 x 9.20 x 129.50,M,44°30',F,E
, ,,IN,"VA0590679 0,762",2007 AGNC6,42.20 x 9.45 x 129.50,M,44°30',F,E
, ,,EX,VE0590683,22006 EGNC,38.60 x 8.68 x 129.40,A,45°,F,C
, ,,EX,"VE0590683 0,076",22006 EGNC1,38.60 x 8.76 x 129.40,A,45°,F,C
, ,,EX,"VE0590683 0,127",22006 EGNC2,38.60 x 8.81 x 129.40,A,45°,F,C
, ,,EX,"VE0590683 0,254",22006 EGNC3,38.60 x 8.93 x 129.40,A,45°,F,C
, ,,EX,"VE0590683 0,381",22006 EGNC4,38.60 x 9.06 x 129.40,A,45°,F,C
, ,,EX,"VE0590683 0,508",22006 EGNC5,38.60 x 9.19 x 129.40,A,45°,F,C
, ,,EX,"VE0590683 0,762",22006 EGNC6,38.60 x 9.44 x 129.40,A,45°,F,C
FORD,"F100, F250, F350, F600, Motores 272-292 Fase 2 (69 en ad.), Fairlane V8 - GNC",8,IN,VA0590680,2008 AGNC,45.35 x 8.69 x 129.00,M,44°30',F,C
, ,,IN,"VA0590680 0,076",2008 AGNC1,45.35 x 8.76 x 129.00,M,44°30',F,C
, ,,IN,"VA0590680 0,127",2008 AGNC2,45.35 x 8.81 x 129.00,M,44°30',F,C
, ,,IN,"VA0590680 0,254",2008 AGNC3,45.35 x 8.94 x 129.00,M,44°30',F,C
, ,,IN,"VA0590680 0,381",2008 AGNC4,45.35 x 9.07 x 129.00,M,44°30',F,C
, ,,IN,"VA0590680 0,508",2008 AGNC5,45.35 x 9.19 x 129.00,M,44°30',F,C
, ,,IN,"VA0590680 0,762",2008 AGNC6,45.35 x 9.45 x 129.00,M,44°30',F,C
, ,,EX,VE0590683,22006 EGNC,38.60 x 8.68 x 129.40,A,45°,F,C
, ,,EX,"VE0590683 0,076",22006 EGNC1,38.60 x 8.76 x 129.40,A,45°,F,C
, ,,EX,"VE0590683 0,127",22006 EGNC2,38.60 x 8.81 x 129.40,A,45°,F,C
, ,,EX,"VE0590683 0,254",22006 EGNC3,38.60 x 8.93 x 129.40,A,45°,F,C
, ,,EX,"VE0590683 0,381",22006 EGNC4,38.60 x 9.06 x 129.40,A,45°,F,C
, ,,EX,"VE0590683 0,508",22006 EGNC5,38.60 x 9.19 x 129.40,A,45°,F,C
, ,,EX,"VE0590683 0,762",22006 EGNC6,38.60 x 9.44 x 129.40,A,45°,F,C
FORD,"F100, F350, F500, F600, Motores 272-292 (56/59) GNC ",6-8,IN,VA0591085,2006 AGNC,45.50 x 8.69 x 129.70,M,45°,F,A
, ,,IN,"VA0591085 0,076",2006 AGNC1,45.50 x 8.77 x 129.70,M,45°,F,A
, ,,IN,"VA0591085 0,127",2006 AGNC2,45.50 x 8.81 x 129.70,M,45°,F,A
, ,,IN,"VA0591085 0,254",2006 AGNC3,45.50 x 8.94 x 129.70,M,45°,F,A
, ,,IN,"VA0591085 0,381",2006 AGNC4,45.50 x 9.07 x 129.70,M,45°,F,A
, ,,IN,"VA0591085 0,508",2006 AGNC5,45.50 x 9.20 x 129.70,M,45°,F,A
, ,,IN,"VA0591085 0,762",2006 AGNC6,45.50 x 9.45 x 129.70,M,45°,F,A
, ,,EX,VE0590683,22006 EGNC,38.60 x 8.68 x 129.40,A,45°,F,C
, ,,EX,"VE0590683 0,076",22006 EGNC1,38.60 x 8.76 x 129.40,A,45°,F,C
, ,,EX,"VE0590683 0,127",22006 EGNC2,38.60 x 8.81 x 129.40,A,45°,F,C
, ,,EX,"VE0590683 0,254",22006 EGNC3,38.60 x 8.93 x 129.40,A,45°,F,C
, ,,EX,"VE0590683 0,381",22006 EGNC4,38.60 x 9.06 x 129.40,A,45°,F,C
, ,,EX,"VE0590683 0,508",22006 EGNC5,38.60 x 9.19 x 129.40,A,45°,F,C
, ,,EX,"VE0590683 0,762",22006 EGNC6,38.60 x 9.44 x 129.40,A,45°,F,C
FORD,"F1000, F2000, F4000, F7000, F11000, F12000, F13000, F14000, F19000, F21000 Motor MWM D229 Diesel",3-4-6,IN,VA0130011,6151 A,40.98 x 8.96 x 116.95,CP/M,44°30',C,A
, ,,EX,VE0130010,6151 E,37.98 x 8.96 x 116.95,CP/M,44°45',C,A
FORD,"F700, F750 (hasta '68), F11000 (hasta '82) Motor Perkins 6-357 Diesel",4-6,IN,VA0570033,2015 A,46.89 x 9.47 x 132.40,M,45°,A,A
, ,,EX,VE0570034,22015 E,40.50 x 9.45 x 132.36,A/M,45°15',A,C
FORD,"F700, F750 (hasta '72), F11000, F12000, F13000 Motor Perkins 6-358 ID Diesel",6-8,IN,VA0570111,22031 A,45.22 x 9.47 x 139.45,A/CP,45°,A,A
, ,,EX,VE0570112,22031 E,38.88 x 9.46 x 139.75,A/ST/CP,45°,A,A
FORD,Falcon Futura (64/69) Motor 187 CI (62/70) Nafta  ,6,IN,VA0590689,1045 A,42.18 x 7.89 x 107.95,M,44°30',F,E
, ,,IN,"VA0590689 0,076",1045 A1,42.18 x 7.96 x 107.95,M,44°30',F,E
, ,,IN,"VA0590689 0,127",1045 A2,42.18 x 8.01 x 107.95,M,44°30',F,E
, ,,IN,"VA0590689 0,254",1045 A3,42.18 x 8.14 x 107.95,M,44°30',F,E
, ,,IN,"VA0590689 0,381",1045 A4,42.18 x 8.27 x 107.95,M,44°30',F,E
, ,,IN,"VA0590689 0,508",1045 A5,42.18 x 8.39 x 107.95,M,44°30',F,E
, ,,IN,"VA0590689 0,762",1045 A6,42.18 x 8.65 x 107.95,M,44°30',F,E
, ,,EX,VE0590690,21045 E,35.58 x 7.86 x 108.25,A,44°30',F,A
, ,,EX,"VE0590690 0,076",21045 E1,35.58 x 7.93 x 108.25,A,44°30',F,A
, ,,EX,"VE0590690 0,127",21045 E2,35.58 x 7.98 x 108.25,A,44°30',F,A
, ,,EX,"VE0590690 0,254",21045 E3,35.58 x 8.11 x 108.25,A,44°30',F,A
, ,,EX,"VE0590690 0,381",21045 E4,35.58 x 8.24 x 108.25,A,44°30',F,A
, ,,EX,"VE0590690 0,508",21045 E5,35.58 x 8.36 x 108.25,A,44°30',F,A
, ,,EX,"VE0590690 0,762",21045 E6,35.58 x 8.62 x 108.25,A,44°30',F,A
FORD,Falcon Motor 170 CI (60/69) Nafta  ,6,IN,VA0590685,1022 A,38.98 x 7.88 x 108.35,M,45°,F,A
, ,,IN,"VA0590685 0,076",1022 A1,38.98 x 7.95 x 108.35,M,45°,F,A
, ,,IN,"VA0590685 0,127",1022 A2,38.98 x 8.00 x 108.35,M,45°,F,A
, ,,IN,"VA0590685 0,254",1022 A3,38.98 x 8.13 x 108.35,M,45°,F,A
, ,,IN,"VA0590685 0,381",1022 A4,38.98 x 8.26 x 108.35,M,45°,F,A
, ,,IN,"VA0590685 0,508",1022 A5,38.98 x 8.38 x 108.35,M,45°,F,A
, ,,IN,"VA0590685 0,762",1022 A6,38.98 x 8.64 x 108.35,M,45°,F,A
, ,,EX,VE0590681,21022 E,32.18 x 7.87 x 108.35,A,45°,F,A
, ,,EX,"VE0590681 0,076",21022 E1,32.18 x 7.95 x 108.35,A,45°,F,A
, ,,EX,"VE0590681 0,127",21022 E2,32.18 x 8.00 x 108.35,A,45°,F,A
, ,,EX,"VE0590681 0,254",21022 E3,32.18 x 8.12 x 108.35,A,45°,F,A
, ,,EX,"VE0590681 0,381",21022 E4,32.18 x 8.25 x 108.35,A,45°,F,A
, ,,EX,"VE0590681 0,508",21022 E5,32.18 x 8.38 x 108.35,A,45°,F,A
, ,,EX,"VE0590681 0,762",21022 E6,32.18 x 8.63 x 108.35,A,45°,F,A
FORD,Falcon Sprint Motor 221 SP Nafta  ,6,IN,VA0590691,1046 A,42.08 x 7.88 x 108.80,M,29°22',F,E
, ,,IN,"VA0590691 0,076",1046 A1,42.08 x 7.95 x 108.80,M,29°22',F,E
, ,,IN,"VA0590691 0,127",1046 A2,42.08 x 8.01 x 108.80,M,29°22',F,E
, ,,IN,"VA0590691 0,254",1046 A3,42.08 x 8.13 x 108.80,M,29°22',F,E
, ,,IN,"VA0590691 0,381",1046 A4,42.08 x 8.26 x 108.80,M,29°22',F,E
, ,,IN,"VA0590691 0,762",1046 A6,42.08 x 8.64 x 108.80,M,29°22',F,E
, ,,EX,VE0590692,21046 E,35.58 x 7.86 x 108.80,A,44°30',F,A
, ,,EX,"VE0590692 0,076",21046 E1,35.58 x 7.93 x 108.80,A,44°30',F,A
, ,,EX,"VE0590692 0,127",21046 E2,35.58 x 7.98 x 108.80,A,44°30',F,A
, ,,EX,"VE0590692 0,254",21046 E3,35.58 x 8.11 x 108.80,A,44°30',F,A
, ,,EX,"VE0590692 0,381",21046 E4,35.58 x 8.24 x 108.80,A,44°30',F,A
, ,,EX,"VE0590692 0,762",21046 E6,35.58 x 8.62 x 108.80,A,44°30',F,A
FORD,"Falcon Std., Ghia, Pick Up F100 Econo Max (Nafta / GNC)",6,IN,VA0590668,1087 AGNC,41.91 x 7.88 x 108.18,M/CP,44°45',F,C
, ,,IN,"VA0590668 0,076",1087 AGNC1,41.91 x 7.96 x 108.18,M/CP,44°45',F,C
, ,,IN,"VA0590668 0,127",1087 AGNC2,41.91 x 8.01 x 108.18,M/CP,44°45',F,C
, ,,IN,"VA0590668 0,254",1087 AGNC3,41.91 x 8.14 x 108.18,M/CP,44°45',F,C
, ,,IN,"VA0590668 0,381",1087 AGNC4,41.91 x 8.26 x 108.18,M/CP,44°45',F,C
, ,,EX,VE0590669,21087 EGNC,37.30 x 7.86 x 108.15,A/CP,44°30',F,C
, ,,EX,"VE0590669 0,076",21087 EGNC1,37.30 x 7.94 x 108.15,A/CP,44°30',F,C
, ,,EX,"VE0590669 0,127",21087 EGNC2,37.30 x 7.99 x 108.15,A/CP,44°30',F,C
, ,,EX,"VE0590669 0,254",21087 EGNC3,37.30 x 8.12 x 108.15,A/CP,44°30',F,C
, ,,EX,"VE0590669 0,381",21087 EGNC4,37.30 x 8.24 x 108.15,A/CP,44°30',F,C
FORD,"Falcon, Fairlane, Pick Up F100 Motor 188-221 (69 en ad.) - Nafta / GNC ",6,IN,VA0590664,1064 AGNC,42.10 x 7.88 x 108.20,M,29°30',F,E
, ,,IN,"VA0590664 0,076",1064 AGNC1,42.10 x 7.96 x 108.20,M,29°30',F,E
, ,,IN,"VA0590664 0,127",1064 AGNC2,42.10 x 8.01 x 108.20,M,29°30',F,E
, ,,IN,"VA0590664 0,254",1064 AGNC3,42.10 x 8.14 x 108.20,M,29°30',F,E
, ,,IN,"VA0590664 0,381",1064 AGNC4,42.10 x 8.26 x 108.20,M,29°30',F,E
, ,,IN,"VA0590664 0,508",1064 AGNC5,42.10 x 8.39 x 108.20,M,29°30',F,E
, ,,IN,"VA0590664 0,762",1064 AGNC6,42.10 x 8.64 x 108.20,M,29°30',F,E
, ,,EX,VE0590665,21064 EGNC,35.60 x 7.86 x 108.20,A,44°30',F,C
, ,,EX,"VE0590665 0,076",21064 EGNC1,35.60 x 7.94 x 108.20,A,44°30',F,C
, ,,EX,"VE0590665 0,127",21064 EGNC2,35.60 x 7.99 x 108.20,A,44°30',F,C
, ,,EX,"VE0590665 0,254",21064 EGNC3,35.60 x 8.12 x 108.20,A,44°30',F,C
, ,,EX,"VE0590665 0,381",21064 EGNC4,35.60 x 8.24 x 108.20,A,44°30',F,C
, ,,EX,"VE0590665 0,508",21064 EGNC5,35.60 x 8.37 x 108.20,A,44°30',F,C
, ,,EX,"VE0590665 0,762",21064 EGNC6,35.60 x 8.63 x 108.20,A,44°30',F,C
FORD,Fiesta Zetec SE 1.4i. 16v. (3 ranuras) - Nafta,4,IN,VA0590179,1137 AGNC,28.10 x 5.96 x 97.35,M/CP/SH,45°30',C,C
, ,,EX,VE0590178,21137 E,24.15 x 5.96 x 99.40,A/M/CP,45°30',C,A
FORD,Fiesta Zetec SE 1.4i. 16v. (3 ranuras) - GNC,4,IN,VA0590179,1137 AGNC,28.10 x 5.96 x 97.35,M/CP/SH,45°30',C,C
, ,,EX,VE0590706,21137 EGNC,24.15 x 5.96 x 99.40,A/M/ST/CP,45°30',C,A
FORD,Fiesta Zetec SE 1400cc. 16v. (1 ranura) - Nafta,4,IN,VA0590676,1237 AGNC,27.95 x 5.97 x 97.40,M/CP/SH,44°30',A,C
, ,,EX,VE0590710,21237 E,24.00 x 5.95 x 99.40,A/CP,44°30',A,A
FORD,Fiesta Zetec SE 1400cc. 16v. (1 ranura) - GNC,4,IN,VA0590676,1237 AGNC,27.95 x 5.97 x 97.40,M/CP/SH,44°30',A,C
, ,,EX,VE0590711,21237 EGNC,24.00 x 5.95 x 99.40,A/ST/CP,44°30',A,C
FORD,"Fiesta, Escort, Mondeo Zetec E 1.6i 16v. - Nafta",4,IN,VA0590674,1138 AGNC,25.95 x 6.04 x 97.12,M/CP/SH,45°,A,A
, ,,EX,VE0591339,21138 E,24.45 x 6.01 x 96.70,A/M/CP,44°30',A,C
FORD,"Fiesta, Escort, Mondeo Zetec E 1.6i 16v. - GNC",4,IN,VA0590674,1138 AGNC,25.95 x 6.04 x 97.12,M/CP/SH,45°,A,A
, ,,EX,VE0590675,21138 EGNC,24.45 x 6.01 x 96.70,A/M/ST/CP,44°30',A,A
FORD,"Fiesta, KA - Motor Endura 1.0/1.3L (01.97/ 05.99) Nafta  ",4,IN,VA0590172,1132 A ,34.35 x 7.04 x 104.10,M/CP,45°,C,C
, ,,EX,VE0590671,21132 E,28.87 x 7.01 x 104.35,A/CP/M,45°,C,A
FORD,"Mondeo, Escort, Focus Zetec 1,8i - 2000cc. 16v. (3 ranuras) Botador Mecánico Nafta",4,IN,VA0590699,1333 A,33.00 x 6.04 x 98.05,M/CP,45°,C,C
, ,,EX,VE0590714,21333 E,28.00 x 6.02 x 97.55,AB/M/CP,45°,C,C
FORD,"Focus, Fiesta CLD, CLXD, Escort, Orion, Courier 1800cc. - Sierra, Mondeo 1800cc. Turbo Diesel Motor Endura DE ",4,IN,VA0590715,21564 A,36.32 x 7.95 x 107.00,A/M/ST/CP,45°,C,A
, ,,IN,"VA0590715 0,076",21564 A1,36.32 x 8.03 x 107.00,A/M/ST/CP,45°,C,A
, ,,IN,"VA0590715 0,127",21564 A2,36.32 x 8.08 x 107.00,A/M/ST/CP,45°,C,A
, ,,IN,"VA0590715 0,254",21564 A3,36.32 x 8.20 x 107.00,A/M/ST/CP,45°,C,A
, ,,EX,VE0590716,21564 E,32.03 x 7.94 x 109.20,A/M/ST/CP,45°,C,A
, ,,EX,"VE0590716 0,076",21564 E1,32.03 x 8.02 x 109.20,A/M/ST/CP,45°,C,A
, ,,EX,"VE0590716 0,127",21564 E2,32.03 x 8.07 x 109.20,A/M/ST/CP,45°,C,A
, ,,EX,"VE0590716 0,254",21564 E3,32.03 x 8.19 x 109.20,A/M/ST/CP,45°,C,A
FORD,"Focus, Ecosport II Motor Sigma 1,6l. 110CV Nafta",4,IN,VA0591471,1234 A,30.10 x 5.97 x 99.00,M/N,44°30',C,C
,,,EX,VE0591472,21234 E,24.10 x 5.96 x 101.40,AB/N,44°30',C,A
FORD,"Galaxie, Motor 272 - 292 Nafta",8,IN,VA0591089,6059 A,48.80 x 8.68 x 129.80,M,44°,F,E
, ,,IN,"VA0591089 0,076",6059 A1,48.80 x 8.76 x 129.80,M,44°,F,E
, ,,IN,"VA0591089 0,127",6059 A2,48.80 x 8.81 x 129.80,M,44°,F,E
, ,,IN,"VA0591089 0,381",6059 A4,48.80 x 9.06 x 129.80,M,44°,F,E
, ,,IN,"VA0591089 0,762",6059 A6,48.80 x 9.45 x 129.80,M,44°,F,E
, ,,EX,VE0590683,22006 EGNC,38.60 x 8.68 x 129.40,A,45°,F,C
, ,,EX,"VE0590683 0,076",22006 EGNC1,38.60 x 8.76 x 129.40,A,45°,F,C
, ,,EX,"VE0590683 0,127",22006 EGNC2,38.60 x 8.81 x 129.40,A,45°,F,C
, ,,EX,"VE0590683 0,381",22006 EGNC4,38.60 x 9.06 x 129.40,A,45°,F,C
, ,,EX,"VE0590683 0,762",22006 EGNC6,38.60 x 9.44 x 129.40,A,45°,F,C
FORD,"Galaxy, Escort XR3, 2000cc. - Motor Inyección DOHC - Botador hidráulico - GNC",4,IN,VA0700678,1705 AGNC,39.50 x 7.96 x 91.90,M/ST,44°30',C,C
, ,,EX,VE0590065,21605 EGNC,33.00 x 7.94 x 90.80,A/M/ST,45°10',C,A
FORD,"Galaxy, Escort, Orion 1600-1800 cc. - Motor Inyección - Botador hidráulico - Motor UD - GNC",4,IN,VA0590066,1204 AGNC,38.00 x 7.96 x 91.40,M/SH,44°30',C,C
, ,,EX,VE0590065,21605 EGNC,33.00 x 7.94 x 90.80,A/M/ST,45°10',C,A
FORD,"Ka, Fiesta, Escort HCS 1000cc. - Escort HCS 1100cc. Nafta",4,IN,VA0590181,1232 A,33.00 x 7.03 x 104.05,M/CP,45°,C,C
, ,,EX,VE0590671,21132 E,28.87 x 7.01 x 104.35,A/CP/M,45°,C,A
FORD,"Ka, Fiesta, Escort, Orion HCS 1.3l. - GNC",4,IN,VA0590670,1132 AGNC,34.35 x 7.04 x 104.10,M/CP/SH,45°,C,C
, ,,EX,VE0590173,21132 EGNC,28.87 x 7.01 x 104.35,A/CP/M/ST,44°52',C,C
FORD,"Ka, Zetec Rocam 1000cc. Nafta ",4,IN,VA0590170,1136 A,32.45 x 5.98 x 111.10,M/CP,45°,C,C
, ,,EX,VE0590171,21136 E,28.10 x 5.97 x 110.65,A/M/CP,45°,C,C
FORD,"Mondeo, Fiesta, Escort, Focus Zetec DOHC 1.8i - 2000cc. 16v. (1 ranura) - Nafta",4,IN,VA0590672,1133 AGNC,32.00 x 6.05 x 97.10,M/CP/SH,44°30',A,A
, ,,EX,VE0590705,21133 E,28.00 x 6.02 x 96.76,AB/M/CP,44°30',A,A
FORD,"Mondeo, Fiesta, Escort, Focus Zetec DOHC 1.8i - 2000cc. 16v. (1 ranura) - GNC",4,IN,VA0590672,1133 AGNC,32.00 x 6.05 x 97.10,M/CP/SH,44°30',A,A
, ,,EX,VE0590673,21133 EGNC,28.00 x 6.02 x 96.76,AB/M/ST/CP,44°30',A,A
FORD,"Mondeo, Fiesta, Escort, Focus Zetec E 1.8i - 2000cc. 16v. (3 ranuras) - GNC ",4,IN,VA0590180,1233 AGNC,31.95 x 6.04 x 97.10,M/CP/SH,45°30',C,A
, ,,EX,VE0590296,21233 EGNC,27.95 x 6.02 x 96.70,AB/M/ST/CP,44°52',C,A
FORD,"Mondeo, Fiesta, Escort, Focus Zetec E 1.8i - 2000cc. 16v. (3 ranuras). Nafta",4,IN,VA0590180,1233 AGNC,31.95 x 6.04 x 97.10,M/CP/SH,45°30',C,A
, ,,EX,VE0590182,21233 E,27.95 x 6.02 x 96.70,AB/M/CP,45°,C,A
FORD,Motor 170 (65/72) 200 (65/76) 250 (69/76) Nafta,6,IN,VA0591076,1023 A,41.90 x 7.87 x 108.20,M,44°30',F,E
, ,,IN,"VA0591076 0,076",1023 A1,41.90 x 7.95 x 108.20,M,44°30',F,E
, ,,IN,"VA0591076 0,381",1023 A4,41.90 x 8.26 x 108.20,M,44°30',F,E
, ,,IN,"VA0591076 0,762",1023 A6,41.90 x 8.64 x 108.20,M,44°30',F,E
, ,,EX,VE0591099,21023 E,35.30 x 7.87 x 108.30,A,44°,F,A
, ,,EX,"VE0591099 0,076",21023 E1,35.30 x 7.95 x 108.30,A,44°,F,A
, ,,EX,"VE0591099 0,381",21023 E4,35.30 x 8.25 x 108.30,A,44°,F,A
, ,,EX,"VE0591099 0,762",21023 E6,35.30 x 8.63 x 108.30,A,44°,F,A
FORD,Motor 239 CI (48/51) Nafta,8,IN - EX,VC0590663,1041 AE,38.70 x 8.67 x 122.18,M,45°,F,A
FORD,Motor 240 (65/74) 300 (65/67) - 300 L/D 300 H/D - Ranger EconoLine Nafta,6,IN,VA0590695,1106 A,45.00 x 8.68 x 122.00,M,45°,F,E
, ,,IN,"VA0590695 0,076",1106 A1,45.00 x 8.76 x 122.00,M,45°,F,E
, ,,IN,"VA0590695 0,381",1106 A4,45.00 x 9.07 x 122.00,M,45°,F,E
, ,,IN,"VA0590695 0,762",1106 A6,45.00 x 9.45 x 122.00,M,45°,F,E
, ,,EX,VE0590704,21106 E,39.79 x 8.67 x 122.15,A,45°,F,A
, ,,EX,"VE0590704 0,076",21106 E1,39.79 x 8.75 x 122.15,A,45°,F,A
, ,,EX,"VE0590704 0,381",21106 E4,39.79 x 9.05 x 122.15,A,45°,F,A
, ,,EX,"VE0590704 0,762",21106 E6,39.79 x 9.43 x 122.15,A,45°,F,A
FORD,Motor 250 (77/80) Nafta,6,IN,VA0591342,1604 A,44.40 x 7.88 x 108.40,M/CP,45°,F,C
, ,,IN,"VA0591342 0,076",1604 A1,44.40 x 7.95 x 108.40,M/CP,45°,F,C
, ,,IN,"VA0591342 0,381",1604 A4,44.40 x 8.26 x 108.40,M/CP,45°,F,C
, ,,IN,"VA0591342 0,762",1604 A6,44.40 x 8.64 x 108.40,M/CP,45°,F,C
, ,,EX,VE0591099,21023 E,35.30 x 7.87 x 108.30,A,44°,F,A
, ,,EX,"VE0591099 0,076",21023 E1,35.30 x 7.95 x 108.30,A,44°,F,A
, ,,EX,"VE0591099 0,381",21023 E4,35.30 x 8.25 x 108.30,A,44°,F,A
, ,,EX,"VE0591099 0,762",21023 E6,35.30 x 8.63 x 108.30,A,44°,F,A
FORD,Motor 255-302-351-351W (64/94) Nafta,8,IN,VA0590687,1024 A,45.20 x 8.68 x 128.30,M,44°30',F,C
, ,,IN,"VA0590687 0,076",1024 A1,45.20 x 8.76 x 128.30,M,44°30',F,C
, ,,IN,"VA0590687 0,381",1024 A4,45.20 x 9.06 x 128.30,M,44°30',F,C
, ,,IN,"VA0590687 0,762",1024 A6,45.20 x 9.44 x 128.30,M,44°30',F,C
, ,,EX,VE0590688,21024 E,36.88 x 8.68 x 128.45,A/CP,44°,F,A
, ,,EX,"VE0590688 0,076",21024 E1,36.88 x 8.76 x 128.45,A/CP,44°,F,A
, ,,EX,"VE0590688 0,381",21024 E4,36.88 x 9.06 x 128.45,A/CP,44°,F,A
, ,,EX,"VE0590688 0,762",21024 E6,36.88 x 9.44 x 128.45,A/CP,44°,F,A
FORD,Motor 300 (65/79) Nafta,6,IN,VA0591080,1200 A,45.35 x 8.69 x 120.55,M,44°30',F,E
, ,,IN,"VA0591080 0,076",1200 A1,45.35 x 8.76 x 120.55,M,44°30',F,E
, ,,IN,"VA0591080 0,381",1200 A4,45.35 x 9.07 x 120.55,M,44°30',F,E
, ,,EX,VE0591103,21200 E,39.70 x 8.69 x 120.70,A,44°30',F,C
, ,,EX,"VE0591103 0,076",21200 E1,39.70 x 8.76 x 120.70,A,44°30',F,C
, ,,EX,"VE0591103 0,381",21200 E4,39.70 x 9.07 x 120.70,A,44°30',F,C
FORD,Motor 330 (64/77) Nafta,8,IN,VA0591086,2040 A,44.57 x 9.44 x 136.60,M,44°,F,C
, ,,IN,"VA0591086 0,076",2040 A1,44.57 x 9.51 x 136.60,M,44°,F,C
, ,,IN,"VA0591086 0,381",2040 A4,44.57 x 9.82 x 136.60,M,44°,F,C
, ,,IN,"VA0591086 0,762",2040 A6,44.57 x 10.20 x 136.60,M,44°,F,C
, ,,EX,VE0591097,21021 E,38.30 x 9.41 x 136.80,A,44°,F,C
, ,,EX,"VE0591097 0,076",21021 E1,38.30 x 9.49 x 136.80,A,44°,F,C
, ,,EX,"VE0591097 0,381",21021 E4,38.30 x 9.79 x 136.80,A,44°,F,C
, ,,EX,"VE0591097 0,762",21021 E6,38.30 x 10.17 x 136.80,A,44°,F,C
FORD,Motor 332(58/59) 352(61/66) 360(68/76) 361(58/59) 390(62/65) 406(62/63) 410-428 Nafta,8,IN,VA0591075,1020 A,51.58 x 9.43 x 138.25,M,44°,F,C
, ,,IN,"VA0591075 0,076",1020 A1,51.58 x 9.51 x 138.25,M,44°,F,C
, ,,IN,"VA0591075 0,127",1020 A2,51.58 x 9.56 x 138.25,M,44°,F,C
, ,,IN,"VA0591075 0,381",1020 A4,51.58 x 9.81 x 138.25,M,44°,F,C
, ,,IN,"VA0591075 0,762",1020 A6,51.58 x 10.19 x 138.25,M,44°,F,C
, ,,EX,VE0591096,21020 E,39.70 x 9.43 x 138.00,A,45°,F,A
, ,,EX,"VE0591096 0,076",21020 E1,39.70 x 9.51 x 138.00,A,45°,F,A
, ,,EX,"VE0591096 0,127",21020 E2,39.70 x 9.56 x 138.00,A,45°,F,A
, ,,EX,"VE0591096 0,381",21020 E4,39.70 x 9.81 x 138.00,A,45°,F,A
, ,,EX,"VE0591096 0,762",21020 E6,39.70 x 10.19 x 138.00,A,45°,F,A
FORD,Motor 351 W (69/74) Nafta,8,IN,VA0591077,1107 A,46.80 x 8.70 x 128.80,M,44°30',F,C
, ,,IN,"VA0591077 0,381",1107 A4,46.80 x 9.08 x 128.80,M,44°30',F,C
